id,Horizontal direction,Neu_class,Neuropil,Projection mode,anatomy group ID,cell cluster ID,compartment,compartment ID,connectivity type,glomerulus ID,glomerulus ID1,instance,layer ID,status,subtype,type,type ID,unkown,unkown ID,unkown type,unkownID
1259851971,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC6,,LC6,,,6,,,,
1200584107,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP142,,AVLP142,,,142,,,,
5812980432,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
1967844926,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC25,,LC25,,,25,,,,
356503889,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,f,6,,,b,,,LHPV6f4_b,,LHPV6f4,,,4,,,,
5813010284,,Lateral Horn Anterior Dorsal cell clusters,Lateral horn neuropil neurons,,d,3,,,,,,LHAD3d3,,LHAD3d3,,,3,,,,
5901222910,,Projection Neuron,Antennal lobe neuropil neurons,DM2_l,,,,,,,,DM2_lPN,,DM2_lPN,,,,,,,
582101205,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP138,,SMP138,,,138,,,,
2464541644,,,,,,,,,,,,None,,None,,,,,,,
767123688,,CLamp,Clamp neuropil neurons,,,,,,,,,CL326,,CL326,,,326,,,,
599674785,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
5813048720,,,,,,,,,,,,None,,None,,,,,,,
1441084157,,CLamp,Clamp neuropil neurons,,,,,,,,,CL128,,CL128,,,128,,,,
602852509,,Fan-shaped body - Rubus,Central complex neuropil neurons,,,,,,,,,FR1,,FR1,,1,,,,,
5813081176,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
1906159299,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC4,,LC4,,,4,,,,
1948107641,,WEDge,Wedge neuropil neurons,,,,,,,,,WED092,,WED092,,,092,,,,
828144363,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,c,2,,,,,,LHPV2c4,,LHPV2c4,,,4,,,,
359317640,,,,,,,,,,,,None,,None,,,,,,,
5813008848,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP414,,SLP414,,,414,,,,
910386568,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
1035045015,,Ellipsoid body - Protocerebral bridge - Gall,Central complex neuropil neurons,,,,,,,,,EPG,,EPG,,,,,,,
639905310,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC40a,,LC40a,,,40,,,,
643152220,,,,,,,,,,,,None,,None,,,,,,,
1199496144,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC9,,LC9,,,9,,,,
1913403687,,WEDge,Wedge neuropil neurons,,,,,,,,,WED094,,WED094,,,094,,,,
793797279,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP475,,SMP475,,,475,,,,
1475615790,,Fan-shaped body - Crepine,Central complex neuropil neurons,,,,,,,,,FC1E,,FC1E,,1,,E,,,
363725228,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
1670973150,,Multiglomerular _  Projection neuron,Antennal lobe neuropil neurons,,,,,,,,,M_lvPNm27,,M_lvPNm27,,,,,,,
823062947,,CLamp,Clamp neuropil neurons,,,,,,,,,CL330,,CL330,,,330,,,,
1002360103,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP464,,AVLP464,,,464,,,,
1563095398,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC21,,LC21,,,21,,,,
827323331,,CREpine,Crepine neuropil neurons,,,,,,,,,CRE084,,CRE084,,,084,,,,
5813079014,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
2002406419,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD020,,SAD020,,,020,,,,
1140996390,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,a,,,PAM04_a,,PAM04,,,04,,,,
5813022999,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP242,,AVLP242,,,242,,,,
1509966789,,,,,,,,,,,,None,,None,,,,,,,
571424323,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1754370313,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
2028309036,,WEDge,Wedge neuropil neurons,,,,,,,,,WED037,,WED037,,,037,,,,
1750984451,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC18,,LC18,,,18,,,,
544107335,,Lateral Horn Anterior Dorsal cell clusters,Lateral horn neuropil neurons,,b,1,,,a,,,LHAD1b2_a,,LHAD1b2,,,2,,,,
5812997142,,Lobula - Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LLPC2c,,LLPC2c,,,2,,,,
391971977,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP021,,SLP021,,,021,,,,
1962733227,,,,,,,,,,,,None,,None,,,,,,,
1229654578,,Fan-shaped body - Superior medial protocerebrum,Central complex neuropil neurons,,,,,,,,,FS3,,FS3,,3,,,,,
515580115,,,,,,,,,,,,None,,None,,,,,,,
1591463117,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL204,,LAL204,,,204,,,,
1192187204,,WEDge,Wedge neuropil neurons,,,,,,,,,WED101,,WED101,,,101,,,,
1535298439,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,b,,,PFNp_b,,PFNp,,,,,,,
695469100,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP216,,SMP216,,,216,,,,
757396504,,Fan-shaped body - Superior medial protocerebrum,Central complex neuropil neurons,,,,,,,,,FS4A,,FS4A,,4,,A,,,
2314801962,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD029,,SAD029,,,029,,,,
1508144735,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP291,,AVLP291,,,291,,,,
1037267714,,CLamp,Clamp neuropil neurons,,,,,,,,,CL351,,CL351,,,351,,,,
5813032590,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS024,,PS024,,,024,,,,
1162871168,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB4A,4,FB4A,,,A,,,,
1974682390,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC17,,LC17,,,17,,,,
1168129036,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC6,,LC6,,,6,,,,
5812999352,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS117,,PS117,,,117,,,,
5812982823,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-ap1,ap1,KCa'b'-ap1,,,,,,,
1292846965,,Ellipsoid body Ring neuron,Central complex neuropil neurons,,,,,,,,,ER4d,,ER4d,,4,4,,,,
511949386,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,a,5,,,b,,,LHAV5a6_b,,LHAV5a6,,,6,,,,
1439301519,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP114,,PLP114,,,114,,,,
760993807,,CLamp,Clamp neuropil neurons,,,,,,,,,CL080,,CL080,,,080,,,,
5813050765,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-ap2,ap2,KCa'b'-ap2,,,,,,,
798196366,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
1126310969,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,a,a,,,,PFNa,,PFNa,,,,,,,
697853509,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,b,5,,,,,,LHPV5b6,,LHPV5b6,,,6,,,,
5813062698,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP249,,PLP249,,,249,,,,
1601711357,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP130,,PVLP130,,,130,,,,
391617921,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP155,,SLP155,,,155,,,,
5813035150,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,b,4,,,,,,LHAV4b6,,LHAV4b6,,,6,,,,
5813034310,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC1,,LPC1,,,1,,,,
634595283,,fan-shaped body horizontal Delta across columns,Central complex neuropil neurons,,,,,,,,,hDeltaA,,hDeltaA,,A,,,,,
644408508,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP245,,SLP245,,,245,,,,
1078443080,,anterior optic Tubercle - Bulb,Anterior optic tubercle neuropil neurons,,,,,,,,,TuBu10,,TuBu10,,,10,,,,B
1005179377,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
2369619281,,,,,,,,,,,,None,,None,,,,,,,
910473088,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,b,,,PFNp_b,,PFNp,,,,,,,
5813064485,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS119,,PS119,,,119,,,,
5812979048,,accessory Medulla,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,aMe6a,,aMe6a,,,6,,,,
5813022281,,Ellipsoid body - Protocerebral bridge - Gall,Central complex neuropil neurons,,,,,,,,,EPG,,EPG,,,,,,,
574011220,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,a,6,,,b,,,LHAV6a1_b,,LHAV6a1,,,1,,,,
1476829935,,,,,,,,,,,,None,,None,,,,,,,
704785546,,Superior Intermediate protocerebrum,Superior intermediate protocerebrum neuropil neurons,,,,,,,,,SIP061,,SIP061,,,061,,,,
973488234,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1011413348,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,a,,,vDeltaA_a,,vDeltaA,,,A,,,,
5813034023,,,,,,,,,,,,None,,None,,,,,,,
737491049,,Superior Intermediate protocerebrum,Superior intermediate protocerebrum neuropil neurons,,,,,,,,,SIP073,,SIP073,,,073,,,,
5813048055,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP122,,PLP122,,,122,,,,
1343891368,,Fan-shaped body - Superior medial protocerebrum,Central complex neuropil neurons,,,,,,,,,FS1B,,FS1B,,1,,B,,,
920873167,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP161,,PLP161,,,161,,,,
5812991176,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP298,,AVLP298,,,298,,,,
1099367437,,,,,,,,,,,,None,,None,,,,,,,
911755444,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1808327285,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC2,,LPC2,,,2,,,,
262504004,,OCellar Ganglion neuron,Sensory associated neurons,,,,,,,,,OCG01,,OCG01,,,01,,,,
1078106866,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC64,,MC64,,,64,,,,
761236545,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,a,4,,,e,,,LHPV4a7_e,,LHPV4a7,,,7,,,,
295482340,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,b,,,SMP432_b,,SMP432,,,432,,,,
297929815,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP480,,SMP480,,,480,,,,
915605943,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB6P,6,FB6P,,,P,,,,
5813056323,,WEDge Projection neuron,Wedge neuropil neurons,,,,,,,,,WEDPN7A,,WEDPN7A,,,7,,,A,
5813014688,,Fan-shaped body - Crepine,Central complex neuropil neurons,,,,,,,,,FC2A,,FC2A,,2,,A,,,
1722954501,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC20,,LC20,,,20,,,,
1200942353,,anterior optic Tubercle - Bulb,Anterior optic tubercle neuropil neurons,,,,,,,,,TuBu02,,TuBu02,,,02,,,,B
5813009500,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,b,,,SLP405_b,,SLP405,,,405,,,,
5813097142,,Anterior Optic TUbercle,Anterior optic tubercle neuropil neurons,,,,,,,,,AOTU053,,AOTU053,,,053,,,,
5813003477,,,,,,,,,,,,None,,None,,,,,,,
393404592,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP127,,SMP127,,,127,,,,
5813055125,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD057,,SAD057,,,057,,,,
1535086814,,WEDge,Wedge neuropil neurons,,,,,,,,,WED034,,WED034,,,034,,,,
729228602,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,j,5,,,,,,LHPV5j1,,LHPV5j1,,,1,,,,
357945095,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP219,,SMP219,,,219,,,,
419234116,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,b,3,,,a,,,LHAV3b6_a,,LHAV3b6,,,6,,,,
582139830,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,a,,,PAM04_a,,PAM04,,,04,,,,
329566174,,OctopAmine - ventral paired median,Octopaminergic neurons,,,,,,,,,OA-VPM3,,OA-VPM3,,,3,,,,
5812988577,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC9,,LC9,,,9,,,,
5812979271,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,a,,,PAM06_a,,PAM06,,,06,,,,
5812996052,,,,,,,,,,,,None,,None,,,,,,,
735134301,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,c,,,PAM08_c,,PAM08,,,08,,,,
667266529,,CREpine,Crepine neuropil neurons,,,,,,,,,CRE108,,CRE108,,,108,,,,
612742165,,CREpine,Crepine neuropil neurons,,,,,,b,,,CRE029_b,,CRE029,,,029,,,,
480931947,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,h,5,,,,,,LHPV5h1,,LHPV5h1,,,1,,,,
791303168,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,a,2,,,,,,LHPV2a4,,LHPV2a4,,,4,,,,
1560988839,,,,,,,,,,,,None,,None,,,,,,,
605050789,,Multiglomerular _  Projection neuron,Antennal lobe neuropil neurons,,,,,,,,,M_vPNml84,,M_vPNml84,,,,,,,
508599181,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1174410293,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
5813056930,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,a,3,,,a,,,LHPV3a3_a,,LHPV3a3,,,3,,,,
2121707030,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC11,,LC11,,,11,,,,
1785076238,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
508616471,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1128330889,,CLamp,Clamp neuropil neurons,,,,,,,,,CL297,,CL297,,,297,,,,
576825965,,OctopAmine - ventral unpaired median anterior,Octopaminergic neurons,,,,,,,,,OA-VUMa7,,OA-VUMa7,,,7,,,,
631051012,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
916037507,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS108,,PS108,,,108,,,,
1905093495,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC15,,LC15,,,15,,,,
480257919,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,b,3,,,a,,,LHAV3b8_a,,LHAV3b8,,,8,,,,
911919815,,Protocerebral bridge - Protocerebral bridge,Central complex neuropil neurons,,,,,,,,9,P6-8P9,,P6-8P9,,,,,,,
945156049,,,,,,,,,,,,None,,None,,,,,,,
299604862,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP421,,SLP421,,,421,,,,
1442556708,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,d,,,PFNp_d,,PFNp,,,,,,,
1567459823,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC64,,MC64,,,64,,,,
359749513,,,,,,,,,,,,None,,None,,,,,,,
1068364006,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB110,,IB110,,,110,,,,
644425543,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP055,,SMP055,,,055,,,,
5812982205,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
912601209,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP244,,PLP244,,,244,,,,
1168059800,,Ellipsoid body Ring neuron,Central complex neuropil neurons,,,,,,c,,,ER2_c,,ER2,,2,2,,,,
1108105485,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC61,,MC61,,,61,,,,
5812981153,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
942587380,,Protocerebral bridge - Ellipsoid body - Gall,Central complex neuropil neurons,,,,,,,,,PEG,,PEG,,,,,,,
670370239,,,,,,,,,,,,None,,None,,,,,,,
5813060614,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
789623676,,CLamp,Clamp neuropil neurons,,,,,,,,,CL099,,CL099,,,099,,,,
915724147,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,a,1,,,b,,,LHAV1a2_b,,LHAV1a2,,,2,,,,
519957346,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP106,,SMP106,,,106,,,,
696829800,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,h,6,,,a,,,LHPV6h1_a,,LHPV6h1,,,1,,,,
514816333,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP566,,SMP566,,,566,,,,
390952738,,Lateral Horn Anterior Dorsal cell clusters,Lateral horn neuropil neurons,,e,2,,,,,,LHAD2e1,,LHAD2e1,,,1,,,,
5813037947,,anterior Superior Protocerebrum 2,Fruitless gene expressing neurons,,,,,,b,,,aSP10C_b,,aSP10C,,,10C,,,,
1133161694,,fan-shaped body horizontal Delta across columns,Central complex neuropil neurons,,,,,,,,,hDeltaJ,,hDeltaJ,,J,,,,,
941814244,,Inferior bridge - Superior posterior slope - Protocerebral bridge,Central complex neuropil neurons,,,,,,,,,IbSpsP,,IbSpsP,,,,,,,
1407873674,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC1,,LPLC1,,,1,,,,
5813032734,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
1007890985,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP086,,PLP086,,,086,,,,
2036510940,,WEDge,Wedge neuropil neurons,,,,,,,,,WED029,,WED029,,,029,,,,
1818597252,,,,,,,,,,,,None,,None,,,,,,,
326508583,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,b,,,SMP432_b,,SMP432,,,432,,,,
2117929003,,,,,,,,,,,,None,,None,,,,,,,
1249750280,,WEDge,Wedge neuropil neurons,,,,,,,,,WED130,,WED130,,,130,,,,
1410801066,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,d,,,PFNp_d,,PFNp,,,,,,,
980737209,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB5S,5,FB5S,,,S,,,,
5813038879,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
1009130464,,CLamp,Clamp neuropil neurons,,,,,,,,,CL227,,CL227,,,227,,,,
5812982802,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
2040871009,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,f,,,AVLP548_f,,AVLP548,,,548,,,,
1626232238,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC4,,LPLC4,,,4,,,,
1193828120,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS109,,PS109,,,109,,,,
706499298,,CREpine,Crepine neuropil neurons,,,,,,,,,CRE085,,CRE085,,,085,,,,
861574580,,Anterior Optic TUbercle,Anterior optic tubercle neuropil neurons,,,,,,,,,AOTU001,,AOTU001,,,001,,,,
1689994425,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC1,,LPLC1,,,1,,,,
1721659644,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC18,,LC18,,,18,,,,
1467689771,,,,,,,,,,,,None,,None,,,,,,,
296199026,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP350,,SMP350,,,350,,,,
5812979016,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
5813048876,,,,,,,,,,,,None,,None,,,,,,,
294799968,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP418,,SLP418,,,418,,,,
328270395,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP399,,SMP399,,,399,,,,
1310831498,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,,,,vDeltaE,,vDeltaE,,,E,,,,
1074147610,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP143,,AVLP143,,,143,,,,
1723990099,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC28a,,LC28a,,,28,,,,
5813013183,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,a,2,,,a,,,LHAV2a5_a,,LHAV2a5,,,5,,,,
1876276621,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD065,,SAD065,,,065,,,,
575664331,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB048,,IB048,,,048,,,,
1130947782,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,l,2,,,,,,LHAV2l1,,LHAV2l1,,,1,,,,
328373067,,,,,,,,,,,,None,,None,,,,,,,
1386858837,,WEDge Projection neuron,Wedge neuropil neurons,WED,,,,,a,,,WEDPN17_a,,WEDPN17,,,17,,,,
1534699969,,,,,,,,,,,,None,,None,,,,,,,
1375983936,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS263,,PS263,,,263,,,,
5812983652,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC64,,MC64,,,64,,,,
5813067732,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP470,,AVLP470,,,470,,,,
5812992965,,WEDge,Wedge neuropil neurons,,,,,,,,,WED003,,WED003,,,003,,,,
5812983571,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-ap1,ap1,KCa'b'-ap1,,,,,,,
